10370846
6371785
11793954
6085256
6205688
6295786
6199488
6085304
6085172
6211756
7503273
6287579
6252091
6138091
8706662
12562445
6909086
6189733
6085156
6118383
9040743
8693745
9767813
6234036
6190190
9651490
8392570
6175345
6189764
6397681
10899553
6288869
6200994
8670696
6175031
6085276
4969877
6184393
6102305
9089288
6189730
6204240
6173042
6177064
6281932
6145746
9563172
6084646
6175284
6091308
10217260
6212424
10298787
8011910
11387075
6189586
6138004
10223845
11764670
6502852
6189661
6199935
7340754
6386922
11000224
6200083
6196490
6195239
9234069
6645739
6175325
6318452
9710659
6280913
12000577
7558623
6128907
6371711
6185105
6086262
6149626
13853828
6179192
6200844
6183056
6183123
12378359
6228253
6091277
6729891
8107561
6194122
8239021
9487637
9676478
6193916
6411486
6142200
6196270
7991121
6201165
8780012
10588194
9550540
10252426
10403490
4983697
4586362
6145718
6212367
6195605
10591575
12731149
6241728
7232381
9847429
6235812
6150436
6185012
6192098
6197728
6150935
9773601
6139663
6386910
6199739
6195512
6150498
8029860
11747025
6201190
6200839
7478341
6195941
6372938
6198316
6124856
6234848
6200429
6187481
9956750
6093873
6190153
6199707
6201164
6201050
12552621
6175923
6195501
6201502
11156054
6191574
6150982
8898540
6180514
6120007
6145346
8121509
6139785
6201245
6293734
8167069
10586227
7402825
6196321
6789394
6411918
6201157
9304423
10137048
12013006
7686052
6199946
10301263
7718448
9104355
6190362
7813608
6195425
6195626
13852213
6201276
6626363
8117209
8706973
12748503
6085427
12731216
6119925
6200092
6157824
6183190
13848549
6194341
6283177
9386587
10602158
8763072
6183408
8402089
14547555
6191924
6395457
6086675
9464769
6192171
6377791
10947281
6085370
14411999
6110649
6175329
10332589
6187588
10188053
6295874
6144841
6153606
6085424
8098761
6201156
6197408
6138443
6236301
6200957
6201150
6398646
7446816
6395445
6150991
6142304
11193990
6201160
12731198
6193467
6201678
9635721
6195607
6131018
11898167
6089713
6564320
6187486
6395896
6678008
6130374
9485707
6194240
9941177
6189675
6411512
8186237
14351263
4586453
6445782
6184836
12731168
6139005
6236629
6130403
6176499
7018114
6200005
6138418
6086276
6196514
6087571
9908461
9109689
6184360
10430216
6191287
14167406
6296502
6119596
6175855
6127328
6180688
6187472
9584615
12633780
6145323
5975095
6543291
4586416
6191551
6192126
12731205
6184268
2649716
7463421
6191865
6195623
6189636
6196145
6145701
9768028
6130432
6408064
6197173
9378416
6150506
6515675
6190139
11898166
6126026
11898171
14937216
6184075
10474271
6158092
6127608
6184092
6183162
9997848
6087173
7323829
6127397
6091249
14245310
8758981
6186696
6186002
6138011
6183028
6150349
9442605
6120144
9493464
6119751
6151289
6186636
6179617
6151697
4586451
6183643
7483778
10006287
7978738
6847338
9386549
6189707
9487766
